item_id,restaurant_id,item_name,global_item_id,cuisine,category,price,is_veg,is_bestseller,avg_weekly_orders
ITM06456,R0352,Premium Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,219,True,True,295
ITM06457,R0352,Special Salan,SALAN,Biryani,Extension,79,True,False,37
ITM06458,R0352,Premium Boondi Raita,BOONDI_RAITA,North Indian,Side,119,True,True,322
ITM06459,R0352,Classic Veg Biryani,VEG_BIRYANI,Biryani,Main,349,True,False,22
ITM06460,R0352,Spicy Gulab Jamun,GULAB_JAMUN,North Indian,Dessert,179,True,False,7
ITM06461,R0352,House Masala Papad,MASALA_PAPAD,North Indian,Side,109,True,False,35
ITM06462,R0352,Chef's Chicken Biryani,CHICKEN_BIRYANI,Biryani,Main,379,False,False,34
ITM06463,R0352,Classic Extra Bhatura,EXTRA_BHATURA,North Indian,Extension,99,True,False,19
ITM06464,R0352,House Mango Lassi,MANGO_LASSI,Beverage,Beverage,239,True,False,19
ITM06465,R0352,Chef's Masala Chaas,MASALA_CHAAS,Beverage,Beverage,99,True,False,18
ITM06466,R0352,Dal Makhani,DAL_MAKHANI,North Indian,Main,399,True,False,40
ITM06467,R0352,Signature Mutton Biryani,MUTTON_BIRYANI,Biryani,Main,429,False,False,38
ITM06468,R0353,Classic Masala Pav,MASALA_PAV,Indian Street,Side,59,True,False,34
ITM06469,R0353,Spicy Cold Coffee,COLD_COFFEE,Beverage,Beverage,159,True,False,34
ITM06470,R0353,Special Pav Bhaji,PAV_BHAJI,Indian Street,Main,299,True,False,38
ITM06471,R0353,Classic Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,149,True,False,12
ITM06472,R0353,Shrikhand,SHRIKHAND,Dessert,Dessert,219,True,False,5
ITM06473,R0353,Masala Chaas,MASALA_CHAAS,Beverage,Beverage,79,True,True,431
ITM06474,R0353,Spicy Mango Lassi,MANGO_LASSI,Beverage,Beverage,179,True,False,35
ITM06475,R0353,Chef's Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,169,True,False,9
ITM06476,R0353,Premium Extra Pav,EXTRA_PAV,Indian Street,Extension,49,True,False,34
ITM06477,R0353,Lassi,LASSI,Beverage,Beverage,129,True,True,377
ITM06478,R0353,Vada Pav,VADA_PAV,Indian Street,Main,109,True,False,6
ITM06479,R0353,Signature Brownie,BROWNIE,Dessert,Dessert,249,True,True,57
ITM06480,R0353,Chef's Kulfi,KULFI,Dessert,Dessert,99,True,False,38
ITM06481,R0354,Spicy Cold Coffee,COLD_COFFEE,Beverage,Beverage,229,True,False,26
ITM06482,R0354,Classic Masala Chaas,MASALA_CHAAS,Beverage,Beverage,79,True,False,6
ITM06483,R0354,Special Veg Biryani,VEG_BIRYANI,Biryani,Main,289,True,False,14
ITM06484,R0354,Signature Margherita Pizza,MARGHERITA_PIZZA,Continental,Main,519,True,False,14
ITM06485,R0354,Spicy Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,139,True,False,28
ITM06486,R0354,Spicy Tiramisu,TIRAMISU,Continental,Dessert,289,True,True,446
ITM06487,R0354,Premium Lassi,LASSI,Beverage,Beverage,109,True,False,37
ITM06488,R0354,Shrikhand,SHRIKHAND,Dessert,Dessert,139,True,False,40
ITM06489,R0354,Spicy Caesar Salad,CAESAR_SALAD,Continental,Side,369,False,False,35
ITM06490,R0354,Signature Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,139,True,False,18
ITM06491,R0354,Special Mutton Biryani,MUTTON_BIRYANI,Biryani,Main,449,False,False,37
ITM06492,R0354,Classic Salan,SALAN,Biryani,Extension,109,True,False,2
ITM06493,R0354,Brownie,BROWNIE,Dessert,Dessert,189,True,False,7
ITM06494,R0354,Special Kulfi,KULFI,Dessert,Dessert,129,True,False,30
ITM06495,R0354,Signature Pasta Arrabbiata,PASTA_ARRABBIATA,Continental,Main,409,True,False,24
ITM06496,R0354,House French Fries,FRENCH_FRIES,Continental,Side,209,True,True,125
ITM06497,R0354,Premium Garlic Bread,GARLIC_BREAD,Continental,Side,309,True,True,266
ITM06498,R0354,Signature Mango Lassi,MANGO_LASSI,Beverage,Beverage,139,True,False,15
ITM06499,R0354,Signature Chicken Biryani,CHICKEN_BIRYANI,Biryani,Main,529,False,False,6
ITM06500,R0355,Spicy Sambar,SAMBAR,South Indian,Extension,59,True,False,2
ITM06501,R0355,Premium Coconut Chutney,COCONUT_CHUTNEY,South Indian,Extension,29,True,False,8
ITM06502,R0355,Spicy Kulfi,KULFI,Dessert,Dessert,79,True,False,38
ITM06503,R0355,Premium Masala Chaas,MASALA_CHAAS,Beverage,Beverage,39,True,False,1
ITM06504,R0355,Classic Seekh Kebab,SEEKH_KEBAB,Mughlai,Side,269,False,True,489
ITM06505,R0355,Brownie,BROWNIE,Dessert,Dessert,199,True,False,37
ITM06506,R0355,Classic Filter Coffee,FILTER_COFFEE,South Indian,Beverage,49,True,True,207
ITM06507,R0355,Signature Naan,NAAN,Mughlai,Side,39,True,False,21
ITM06508,R0355,Premium Cold Coffee,COLD_COFFEE,Beverage,Beverage,159,True,False,8
ITM06509,R0355,Special Payasam,PAYASAM,South Indian,Dessert,139,True,False,28
ITM06510,R0355,Special Dosa,DOSA,South Indian,Main,159,True,False,37
ITM06511,R0355,Signature Idli,IDLI,South Indian,Main,89,True,False,34
ITM06512,R0355,Spicy Butter Chicken,BUTTER_CHICKEN,Mughlai,Main,319,False,True,473
ITM06513,R0355,Spicy Rasam,RASAM,South Indian,Extension,49,True,False,33
ITM06514,R0355,Chef's Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,169,True,False,3
ITM06515,R0355,Special Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,199,True,False,21
ITM06516,R0355,Chef's Lassi,LASSI,Beverage,Beverage,109,True,False,9
ITM06517,R0355,Mango Lassi,MANGO_LASSI,Beverage,Beverage,169,True,False,14
ITM06518,R0355,House Shrikhand,SHRIKHAND,Dessert,Dessert,119,True,False,14
ITM06519,R0355,Signature Uttapam,UTTAPAM,South Indian,Main,189,True,False,5
ITM06520,R0355,Medu Vada,MEDU_VADA,South Indian,Side,89,True,False,34
ITM06521,R0356,Premium Shrikhand,SHRIKHAND,Dessert,Dessert,189,True,False,37
ITM06522,R0356,Signature Raita,RAITA,North Indian,Extension,139,True,False,14
ITM06523,R0356,Special Masala Papad,MASALA_PAPAD,North Indian,Side,99,True,False,16
ITM06524,R0356,Signature Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,219,True,False,1
ITM06525,R0356,Signature Mango Lassi,MANGO_LASSI,Beverage,Beverage,309,True,False,35
ITM06526,R0356,Spicy Masala Chaas,MASALA_CHAAS,Beverage,Beverage,159,True,False,28
ITM06527,R0356,Chef's Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,339,True,False,24
ITM06528,R0356,Premium Brownie,BROWNIE,Dessert,Dessert,229,True,False,29
ITM06529,R0356,Signature Paneer Butter Masala,PANEER_BUTTER_MASALA,North Indian,Main,639,True,False,6
ITM06530,R0356,House Lassi,LASSI,Beverage,Beverage,119,True,False,25
ITM06531,R0356,Gulab Jamun,GULAB_JAMUN,North Indian,Dessert,159,True,False,16
ITM06532,R0356,Classic Kheer,KHEER,North Indian,Dessert,259,True,True,340
ITM06533,R0356,Signature Dal Makhani,DAL_MAKHANI,North Indian,Main,629,True,True,232
ITM06534,R0356,Spicy Extra Bhatura,EXTRA_BHATURA,North Indian,Extension,109,True,False,8
ITM06535,R0356,Chef's Kulfi,KULFI,Dessert,Dessert,119,True,False,25
ITM06536,R0356,House Butter Naan,BUTTER_NAAN,North Indian,Side,119,True,False,16
ITM06537,R0356,Special Boondi Raita,BOONDI_RAITA,North Indian,Side,149,True,True,397
ITM06538,R0356,Premium Cold Coffee,COLD_COFFEE,Beverage,Beverage,479,True,False,9
ITM06539,R0356,Chole Bhature,CHOLE_BHATURE,North Indian,Main,539,True,False,31
ITM06540,R0357,Signature Mutton Biryani,MUTTON_BIRYANI,Biryani,Main,289,False,False,1
ITM06541,R0357,Chef's Veg Biryani,VEG_BIRYANI,Biryani,Main,269,True,False,16
ITM06542,R0357,Spicy Salan,SALAN,Biryani,Extension,39,True,False,12
ITM06543,R0357,Chef's Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,99,True,False,25
ITM06544,R0357,Spicy Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,139,True,False,17
ITM06545,R0357,Spicy Masala Pav,MASALA_PAV,Indian Street,Side,49,True,False,27
ITM06546,R0357,Spicy Extra Pav,EXTRA_PAV,Indian Street,Extension,29,True,True,67
ITM06547,R0357,Vada Pav,VADA_PAV,Indian Street,Main,79,True,False,40
ITM06548,R0357,Premium Shrikhand,SHRIKHAND,Dessert,Dessert,89,True,False,21
ITM06549,R0357,Chef's Cold Coffee,COLD_COFFEE,Beverage,Beverage,159,True,False,22
ITM06550,R0357,Chef's Kulfi,KULFI,Dessert,Dessert,139,True,False,27
ITM06551,R0357,Signature Mango Lassi,MANGO_LASSI,Beverage,Beverage,169,True,False,3
ITM06552,R0357,Special Pav Bhaji,PAV_BHAJI,Indian Street,Main,159,True,True,113
ITM06553,R0357,Special Brownie,BROWNIE,Dessert,Dessert,199,True,True,146
ITM06554,R0357,Chicken Biryani,CHICKEN_BIRYANI,Biryani,Main,239,False,False,9
ITM06555,R0357,Special Lassi,LASSI,Beverage,Beverage,99,True,False,14
ITM06556,R0357,Classic Masala Chaas,MASALA_CHAAS,Beverage,Beverage,89,True,False,17
ITM06557,R0358,Spicy Extra Pav,EXTRA_PAV,Indian Street,Extension,29,True,False,30
ITM06558,R0358,Premium Mango Lassi,MANGO_LASSI,Beverage,Beverage,79,True,False,34
ITM06559,R0358,Signature Pav Bhaji,PAV_BHAJI,Indian Street,Main,179,True,False,38
ITM06560,R0358,Special Masala Pav,MASALA_PAV,Indian Street,Side,59,True,False,14
ITM06561,R0358,House Chicken Fried Rice,CHICKEN_FRIED_RICE,Chinese,Main,219,False,False,37
ITM06562,R0358,Special Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,109,True,False,37
ITM06563,R0358,Masala Chaas,MASALA_CHAAS,Beverage,Beverage,49,True,False,27
ITM06564,R0358,Chef's Hakka Noodles,HAKKA_NOODLES,Chinese,Main,269,True,False,26
ITM06565,R0358,Special Veg Fried Rice,VEG_FRIED_RICE,Chinese,Main,239,True,True,405
ITM06566,R0358,Classic Spring Rolls,SPRING_ROLLS,Chinese,Side,229,True,False,37
ITM06567,R0358,Chef's Lassi,LASSI,Beverage,Beverage,79,True,False,12
ITM06568,R0358,Vada Pav,VADA_PAV,Indian Street,Main,79,True,False,40
ITM06569,R0358,Signature Cold Coffee,COLD_COFFEE,Beverage,Beverage,209,True,False,18
ITM06570,R0358,Spicy Shrikhand,SHRIKHAND,Dessert,Dessert,129,True,False,23
ITM06571,R0358,Signature Kulfi,KULFI,Dessert,Dessert,69,True,False,16
ITM06572,R0358,Brownie,BROWNIE,Dessert,Dessert,119,True,False,35
ITM06573,R0358,Veg Manchurian,VEG_MANCHURIAN,Chinese,Main,309,True,False,9
ITM06574,R0358,Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,129,True,True,113
ITM06575,R0358,Premium Hot Sour Soup,HOT_SOUR_SOUP,Chinese,Beverage,129,True,True,186
ITM06576,R0359,Chef's Brownie,BROWNIE,Dessert,Dessert,149,True,False,13
ITM06577,R0359,Spicy Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,139,True,True,156
ITM06578,R0359,Chole Bhature,CHOLE_BHATURE,North Indian,Main,199,True,False,33
ITM06579,R0359,Lassi,LASSI,Beverage,Beverage,109,True,False,14
ITM06580,R0359,Signature Margherita Pizza,MARGHERITA_PIZZA,Continental,Main,359,True,False,29
ITM06581,R0359,Premium French Fries,FRENCH_FRIES,Continental,Side,179,True,False,33
ITM06582,R0359,Premium Extra Bhatura,EXTRA_BHATURA,North Indian,Extension,39,True,False,15
ITM06583,R0359,Chef's Gulab Jamun,GULAB_JAMUN,North Indian,Dessert,129,True,False,26
ITM06584,R0359,Kheer,KHEER,North Indian,Dessert,89,True,True,439
ITM06585,R0359,Special Shrikhand,SHRIKHAND,Dessert,Dessert,89,True,False,29
ITM06586,R0359,Spicy Garlic Bread,GARLIC_BREAD,Continental,Side,239,True,False,17
ITM06587,R0359,Special Butter Naan,BUTTER_NAAN,North Indian,Side,79,True,False,15
ITM06588,R0359,Special Masala Papad,MASALA_PAPAD,North Indian,Side,59,True,False,39
ITM06589,R0359,Spicy Kulfi,KULFI,Dessert,Dessert,139,True,False,40
ITM06590,R0359,Premium Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,199,True,False,23
ITM06591,R0359,House Mango Lassi,MANGO_LASSI,Beverage,Beverage,139,True,False,33
ITM06592,R0359,Classic Masala Chaas,MASALA_CHAAS,Beverage,Beverage,69,True,False,2
ITM06593,R0359,Classic Paneer Butter Masala,PANEER_BUTTER_MASALA,North Indian,Main,329,True,False,35
ITM06594,R0359,Classic Cold Coffee,COLD_COFFEE,Beverage,Beverage,129,True,False,26
ITM06595,R0359,Chef's Tiramisu,TIRAMISU,Continental,Dessert,179,True,False,23
ITM06596,R0359,Special Boondi Raita,BOONDI_RAITA,North Indian,Side,89,True,False,11
ITM06597,R0359,Spicy Pasta Arrabbiata,PASTA_ARRABBIATA,Continental,Main,269,True,False,17
ITM06598,R0359,Premium Caesar Salad,CAESAR_SALAD,Continental,Side,199,False,False,11
ITM06599,R0359,Special Raita,RAITA,North Indian,Extension,59,True,True,93
ITM06600,R0360,Dal Makhani,DAL_MAKHANI,North Indian,Main,459,True,True,412
ITM06601,R0360,Chef's Filter Coffee,FILTER_COFFEE,South Indian,Beverage,89,True,True,403
ITM06602,R0360,Premium Paneer Butter Masala,PANEER_BUTTER_MASALA,North Indian,Main,509,True,True,101
ITM06603,R0360,Chef's Butter Naan,BUTTER_NAAN,North Indian,Side,79,True,False,11
ITM06604,R0360,Premium Kulfi,KULFI,Dessert,Dessert,109,True,False,24
ITM06605,R0360,Spicy Sambar,SAMBAR,South Indian,Extension,49,True,False,36
ITM06606,R0360,Extra Bhatura,EXTRA_BHATURA,North Indian,Extension,89,True,False,4
ITM06607,R0360,Chef's Chole Bhature,CHOLE_BHATURE,North Indian,Main,279,True,False,40
ITM06608,R0360,Classic Gulab Jamun,GULAB_JAMUN,North Indian,Dessert,159,True,False,7
ITM06609,R0360,Chef's Kheer,KHEER,North Indian,Dessert,229,True,False,10
ITM06610,R0360,Lassi,LASSI,Beverage,Beverage,89,True,False,35
ITM06611,R0360,Raita,RAITA,North Indian,Extension,59,True,False,2
ITM06612,R0360,House Cold Coffee,COLD_COFFEE,Beverage,Beverage,249,True,False,10
ITM06613,R0360,House Mango Lassi,MANGO_LASSI,Beverage,Beverage,139,True,False,17
ITM06614,R0360,Classic Dosa,DOSA,South Indian,Main,219,True,False,14
ITM06615,R0360,Signature Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,219,True,False,12
ITM06616,R0360,Shrikhand,SHRIKHAND,Dessert,Dessert,209,True,False,6
ITM06617,R0360,Classic Masala Papad,MASALA_PAPAD,North Indian,Side,59,True,False,20
ITM06618,R0360,Chef's Coconut Chutney,COCONUT_CHUTNEY,South Indian,Extension,49,True,False,12
ITM06619,R0360,Chef's Boondi Raita,BOONDI_RAITA,North Indian,Side,129,True,False,1
ITM06620,R0360,Classic Masala Chaas,MASALA_CHAAS,Beverage,Beverage,129,True,False,14
ITM06621,R0360,Spicy Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,259,True,False,27
ITM06622,R0361,Premium Extra Bhatura,EXTRA_BHATURA,North Indian,Extension,69,True,False,25
ITM06623,R0361,Pasta Arrabbiata,PASTA_ARRABBIATA,Continental,Main,319,True,False,4
ITM06624,R0361,Classic Butter Naan,BUTTER_NAAN,North Indian,Side,109,True,False,1
ITM06625,R0361,House Brownie,BROWNIE,Dessert,Dessert,209,True,True,329
ITM06626,R0361,Classic Lassi,LASSI,Beverage,Beverage,89,True,False,29
ITM06627,R0361,Classic Mango Lassi,MANGO_LASSI,Beverage,Beverage,229,True,False,4
ITM06628,R0361,Special Shrikhand,SHRIKHAND,Dessert,Dessert,209,True,False,3
ITM06629,R0361,Signature Paneer Butter Masala,PANEER_BUTTER_MASALA,North Indian,Main,339,True,False,39
ITM06630,R0361,House Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,189,True,False,16
ITM06631,R0361,Classic Chole Bhature,CHOLE_BHATURE,North Indian,Main,229,True,False,27
ITM06632,R0361,Signature Masala Papad,MASALA_PAPAD,North Indian,Side,69,True,False,5
ITM06633,R0361,House Masala Chaas,MASALA_CHAAS,Beverage,Beverage,79,True,False,13
ITM06634,R0361,Special Caesar Salad,CAESAR_SALAD,Continental,Side,379,False,False,35
ITM06635,R0361,Signature Kulfi,KULFI,Dessert,Dessert,179,True,True,55
ITM06636,R0361,Raita,RAITA,North Indian,Extension,99,True,False,30
ITM06637,R0361,Signature Dal Makhani,DAL_MAKHANI,North Indian,Main,289,True,False,39
ITM06638,R0361,Special Margherita Pizza,MARGHERITA_PIZZA,Continental,Main,429,True,False,2
ITM06639,R0361,Boondi Raita,BOONDI_RAITA,North Indian,Side,129,True,False,7
ITM06640,R0361,Classic Kheer,KHEER,North Indian,Dessert,119,True,False,16
ITM06641,R0361,Special Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,139,True,False,22
ITM06642,R0361,Tiramisu,TIRAMISU,Continental,Dessert,369,True,False,2
ITM06643,R0361,French Fries,FRENCH_FRIES,Continental,Side,219,True,False,14
ITM06644,R0361,Premium Garlic Bread,GARLIC_BREAD,Continental,Side,179,True,True,95
ITM06645,R0361,Cold Coffee,COLD_COFFEE,Beverage,Beverage,299,True,False,3
ITM06646,R0361,Classic Gulab Jamun,GULAB_JAMUN,North Indian,Dessert,159,True,False,11
ITM06647,R0362,Masala Chaas,MASALA_CHAAS,Beverage,Beverage,89,True,False,25
ITM06648,R0362,Classic Salan,SALAN,Biryani,Extension,69,True,False,10
ITM06649,R0362,Special Kulfi,KULFI,Dessert,Dessert,189,True,True,111
ITM06650,R0362,Signature Caesar Salad,CAESAR_SALAD,Continental,Side,249,False,False,17
ITM06651,R0362,House Cold Coffee,COLD_COFFEE,Beverage,Beverage,249,True,False,18
ITM06652,R0362,Tiramisu,TIRAMISU,Continental,Dessert,269,True,False,8
ITM06653,R0362,Classic Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,239,True,False,8
ITM06654,R0362,Spicy Pasta Arrabbiata,PASTA_ARRABBIATA,Continental,Main,289,True,False,36
ITM06655,R0362,Special Lassi,LASSI,Beverage,Beverage,149,True,False,31
ITM06656,R0362,Chef's Veg Biryani,VEG_BIRYANI,Biryani,Main,449,True,False,30
ITM06657,R0362,Premium Margherita Pizza,MARGHERITA_PIZZA,Continental,Main,509,True,False,20
ITM06658,R0362,Special Mutton Biryani,MUTTON_BIRYANI,Biryani,Main,419,False,False,27
ITM06659,R0362,Premium French Fries,FRENCH_FRIES,Continental,Side,219,True,False,10
ITM06660,R0362,Chef's Mango Lassi,MANGO_LASSI,Beverage,Beverage,109,True,False,20
ITM06661,R0362,Classic Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,259,True,False,9
ITM06662,R0362,Classic Brownie,BROWNIE,Dessert,Dessert,279,True,True,234
ITM06663,R0362,House Shrikhand,SHRIKHAND,Dessert,Dessert,199,True,True,97
ITM06664,R0362,Classic Garlic Bread,GARLIC_BREAD,Continental,Side,289,True,False,1
ITM06665,R0363,Chef's Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,169,True,False,2
ITM06666,R0363,Masala Chaas,MASALA_CHAAS,Beverage,Beverage,89,True,False,20
ITM06667,R0363,Tiramisu,TIRAMISU,Continental,Dessert,219,True,True,458
ITM06668,R0363,House Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,189,True,False,12
ITM06669,R0363,Special Lassi,LASSI,Beverage,Beverage,79,True,False,40
ITM06670,R0363,Classic Garlic Bread,GARLIC_BREAD,Continental,Side,209,True,False,14
ITM06671,R0363,Signature Cold Coffee,COLD_COFFEE,Beverage,Beverage,209,True,False,27
ITM06672,R0363,Spicy Margherita Pizza,MARGHERITA_PIZZA,Continental,Main,199,True,False,21
ITM06673,R0363,Classic Caesar Salad,CAESAR_SALAD,Continental,Side,239,False,False,15
ITM06674,R0363,House Pasta Arrabbiata,PASTA_ARRABBIATA,Continental,Main,199,True,False,31
ITM06675,R0363,Kulfi,KULFI,Dessert,Dessert,149,True,True,90
ITM06676,R0363,Chef's Shrikhand,SHRIKHAND,Dessert,Dessert,89,True,True,358
ITM06677,R0363,Special French Fries,FRENCH_FRIES,Continental,Side,149,True,False,36
ITM06678,R0363,Chef's Mango Lassi,MANGO_LASSI,Beverage,Beverage,159,True,False,9
ITM06679,R0363,Signature Brownie,BROWNIE,Dessert,Dessert,109,True,False,23
ITM06680,R0364,Spicy Uttapam,UTTAPAM,South Indian,Main,129,True,False,35
ITM06681,R0364,House Chicken Fried Rice,CHICKEN_FRIED_RICE,Chinese,Main,269,False,False,11
ITM06682,R0364,House Veg Manchurian,VEG_MANCHURIAN,Chinese,Main,229,True,False,35
ITM06683,R0364,Chef's Mango Lassi,MANGO_LASSI,Beverage,Beverage,169,True,True,437
ITM06684,R0364,House Idli,IDLI,South Indian,Main,89,True,False,39
ITM06685,R0364,Dosa,DOSA,South Indian,Main,139,True,False,17
ITM06686,R0364,House Shrikhand,SHRIKHAND,Dessert,Dessert,119,True,False,36
ITM06687,R0364,House Lassi,LASSI,Beverage,Beverage,79,True,False,33
ITM06688,R0364,Premium Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,119,True,False,9
ITM06689,R0364,House Medu Vada,MEDU_VADA,South Indian,Side,79,True,False,30
ITM06690,R0364,Special Payasam,PAYASAM,South Indian,Dessert,159,True,True,80
ITM06691,R0364,Chef's Spring Rolls,SPRING_ROLLS,Chinese,Side,159,True,False,33
ITM06692,R0364,Cold Coffee,COLD_COFFEE,Beverage,Beverage,129,True,False,20
ITM06693,R0364,Special Coconut Chutney,COCONUT_CHUTNEY,South Indian,Extension,29,True,False,17
ITM06694,R0364,Premium Filter Coffee,FILTER_COFFEE,South Indian,Beverage,39,True,False,33
ITM06695,R0364,Spicy Rasam,RASAM,South Indian,Extension,79,True,False,29
ITM06696,R0364,Spicy Masala Chaas,MASALA_CHAAS,Beverage,Beverage,69,True,False,37
ITM06697,R0364,Special Veg Fried Rice,VEG_FRIED_RICE,Chinese,Main,219,True,False,37
ITM06698,R0364,Chef's Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,129,True,True,301
ITM06699,R0365,Classic Shrikhand,SHRIKHAND,Dessert,Dessert,329,True,False,26
ITM06700,R0365,Signature Caesar Salad,CAESAR_SALAD,Continental,Side,399,False,False,13
ITM06701,R0365,Chef's Brownie,BROWNIE,Dessert,Dessert,439,True,False,15
ITM06702,R0365,Chef's Lassi,LASSI,Beverage,Beverage,199,True,False,35
ITM06703,R0365,House Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,189,True,False,33
ITM06704,R0365,Cold Coffee,COLD_COFFEE,Beverage,Beverage,239,True,False,18
ITM06705,R0365,Classic Margherita Pizza,MARGHERITA_PIZZA,Continental,Main,649,True,True,70
ITM06706,R0365,Premium Pasta Arrabbiata,PASTA_ARRABBIATA,Continental,Main,669,True,False,8
ITM06707,R0365,House Mango Lassi,MANGO_LASSI,Beverage,Beverage,309,True,False,37
ITM06708,R0365,Chef's Hakka Noodles,HAKKA_NOODLES,Chinese,Main,539,True,False,21
ITM06709,R0365,Classic Veg Fried Rice,VEG_FRIED_RICE,Chinese,Main,499,True,False,28
ITM06710,R0365,Special Spring Rolls,SPRING_ROLLS,Chinese,Side,439,True,False,10
ITM06711,R0365,Spicy Garlic Bread,GARLIC_BREAD,Continental,Side,369,True,True,136
ITM06712,R0365,Premium Tiramisu,TIRAMISU,Continental,Dessert,399,True,False,11
ITM06713,R0365,Classic French Fries,FRENCH_FRIES,Continental,Side,379,True,False,32
ITM06714,R0365,Signature Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,199,True,False,1
ITM06715,R0365,Special Veg Manchurian,VEG_MANCHURIAN,Chinese,Main,439,True,True,218
ITM06716,R0365,Premium Hot Sour Soup,HOT_SOUR_SOUP,Chinese,Beverage,349,True,False,14
ITM06717,R0366,Premium Payasam,PAYASAM,South Indian,Dessert,139,True,False,30
ITM06718,R0366,Spicy Cold Coffee,COLD_COFFEE,Beverage,Beverage,179,True,False,38
ITM06719,R0366,Special Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,129,True,False,40
ITM06720,R0366,Spicy Dosa,DOSA,South Indian,Main,109,True,False,1
ITM06721,R0366,Chef's Mango Lassi,MANGO_LASSI,Beverage,Beverage,79,True,False,8
ITM06722,R0366,House Lassi,LASSI,Beverage,Beverage,79,True,False,8
ITM06723,R0366,Special Shrikhand,SHRIKHAND,Dessert,Dessert,129,True,False,1
ITM06724,R0366,Spicy Brownie,BROWNIE,Dessert,Dessert,109,True,True,346
ITM06725,R0366,Classic Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,109,True,False,25
ITM06726,R0366,Premium Uttapam,UTTAPAM,South Indian,Main,189,True,True,470
ITM06727,R0366,Filter Coffee,FILTER_COFFEE,South Indian,Beverage,79,True,False,9
ITM06728,R0366,Idli,IDLI,South Indian,Main,99,True,False,13
ITM06729,R0366,Sambar,SAMBAR,South Indian,Extension,49,True,True,429
ITM06730,R0366,Special Coconut Chutney,COCONUT_CHUTNEY,South Indian,Extension,29,True,False,40
ITM06731,R0366,Special Rasam,RASAM,South Indian,Extension,79,True,False,25
ITM06732,R0366,Signature Medu Vada,MEDU_VADA,South Indian,Side,59,True,False,35
ITM06733,R0366,Spicy Kulfi,KULFI,Dessert,Dessert,119,True,False,20
ITM06734,R0366,House Masala Chaas,MASALA_CHAAS,Beverage,Beverage,79,True,False,36
ITM06735,R0367,House Butter Naan,BUTTER_NAAN,North Indian,Side,119,True,False,16
ITM06736,R0367,Spicy Shrikhand,SHRIKHAND,Dessert,Dessert,139,True,False,8
ITM06737,R0367,Cold Coffee,COLD_COFFEE,Beverage,Beverage,329,True,False,16
ITM06738,R0367,Spicy Sambar,SAMBAR,South Indian,Extension,59,True,False,6
ITM06739,R0367,Spicy Filter Coffee,FILTER_COFFEE,South Indian,Beverage,69,True,False,34
ITM06740,R0367,Spicy Dal Makhani,DAL_MAKHANI,North Indian,Main,439,True,False,21
ITM06741,R0367,Signature Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,139,True,False,39
ITM06742,R0367,Chef's Boondi Raita,BOONDI_RAITA,North Indian,Side,129,True,True,405
ITM06743,R0367,Classic Medu Vada,MEDU_VADA,South Indian,Side,89,True,True,218
ITM06744,R0367,Chef's Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,259,True,False,37
ITM06745,R0367,Special Payasam,PAYASAM,South Indian,Dessert,209,True,False,10
ITM06746,R0367,Chef's Paneer Butter Masala,PANEER_BUTTER_MASALA,North Indian,Main,439,True,False,13
ITM06747,R0367,Spicy Gulab Jamun,GULAB_JAMUN,North Indian,Dessert,119,True,False,1
ITM06748,R0367,Premium Dosa,DOSA,South Indian,Main,119,True,False,24
ITM06749,R0367,Premium Masala Chaas,MASALA_CHAAS,Beverage,Beverage,109,True,False,21
ITM06750,R0367,House Brownie,BROWNIE,Dessert,Dessert,149,True,False,18
