order_id,user_id,restaurant_id,city,order_timestamp,items_ordered,total_value,payment_mode,was_late,rating_given,discount_applied
ORD024092,U0619,R0438,Chandigarh,2024-01-19 19:11:00,"ITM07998,ITM07993,ITM07990",217,Wallet,False,4.0,60
ORD024093,U0473,R0264,Delhi,2024-06-20 14:06:00,"ITM04775,ITM04789,ITM04786,ITM04776",456,UPI,False,5.0,0
ORD024094,U0937,R0359,Mumbai,2023-08-13 21:40:00,"ITM06584,ITM06599,ITM06588",207,UPI,False,,0
ORD024095,U0989,R0205,Lucknow,2023-05-09 23:12:00,ITM03706,129,UPI,False,4.0,0
ORD024096,U0038,R0258,Surat,2023-08-31 15:07:00,"ITM04662,ITM04661,ITM04657",347,UPI,False,,0
ORD024097,U0623,R0320,Delhi,2024-02-28 14:31:00,ITM05848,169,UPI,False,4.0,0
ORD024098,U0830,R0038,Delhi,2024-04-15 19:48:00,ITM00706,179,Card,False,,0
ORD024099,U0246,R0466,Mumbai,2023-12-15 14:02:00,"ITM08481,ITM08480",918,UPI,False,4.0,0
ORD024100,U0799,R0274,Hyderabad,2023-08-29 13:29:00,ITM04960,159,UPI,False,5.0,0
ORD024101,U0166,R0151,Jaipur,2023-03-30 14:41:00,"ITM02755,ITM02748,ITM02742,ITM02749,ITM02756",755,Card,False,4.0,0
ORD024102,U0879,R0440,Pune,2023-01-15 22:16:00,ITM08036,249,COD,False,,0
ORD024103,U0821,R0016,Chandigarh,2024-07-01 23:40:00,"ITM00297,ITM00284,ITM00282,ITM00293,ITM00279",1095,UPI,False,5.0,0
ORD024104,U0575,R0240,Surat,2024-03-23 12:59:00,"ITM04342,ITM04346,ITM04349",367,Card,False,,63
ORD024105,U0395,R0239,Bangalore,2023-06-22 21:39:00,"ITM04321,ITM04325,ITM04334,ITM04332",466,UPI,False,5.0,0
ORD024106,U0231,R0379,Delhi,2023-11-27 18:48:00,"ITM06971,ITM06961,ITM06974,ITM06973",1606,UPI,False,,0
ORD024107,U0129,R0363,Bangalore,2023-09-26 18:07:00,"ITM06671,ITM06667,ITM06678",587,UPI,True,2.0,0
ORD024108,U0547,R0154,Delhi,2023-03-10 19:14:00,"ITM02800,ITM02790",348,UPI,False,4.0,0
ORD024109,U0174,R0425,Chandigarh,2023-09-05 19:59:00,ITM07751,119,UPI,False,,0
ORD024110,U0879,R0440,Pune,2024-08-04 22:17:00,"ITM08034,ITM08036",408,Card,False,5.0,0
ORD024111,U0322,R0214,Mumbai,2024-08-23 17:55:00,"ITM03856,ITM03868",378,UPI,False,,0
ORD024112,U0951,R0200,Mumbai,2024-07-27 14:24:00,ITM03632,239,COD,True,1.0,0
ORD024113,U0374,R0233,Pune,2023-03-10 15:30:00,ITM04215,129,UPI,False,5.0,38
ORD024114,U0785,R0216,Lucknow,2024-10-11 22:18:00,ITM03899,159,COD,False,5.0,47
ORD024115,U0951,R0243,Mumbai,2024-08-27 13:19:00,"ITM04399,ITM04394",488,Card,False,4.0,0
ORD024116,U0245,R0174,Hyderabad,2024-12-23 21:36:00,ITM03149,329,UPI,False,,0
ORD024117,U0789,R0467,Kochi,2023-09-11 12:17:00,ITM08491,139,UPI,False,,0
ORD024118,U0868,R0151,Jaipur,2023-08-13 22:08:00,ITM02748,129,Wallet,False,5.0,0
ORD024119,U0125,R0337,Delhi,2024-01-25 22:04:00,"ITM06160,ITM06172,ITM06169,ITM06173",806,Card,False,,19
ORD024120,U0217,R0374,Kochi,2024-09-06 22:08:00,"ITM06860,ITM06871",278,Wallet,True,,0
ORD024121,U0209,R0055,Kochi,2024-07-30 22:46:00,ITM01048,129,UPI,False,4.0,0
ORD024122,U0071,R0248,Mumbai,2024-09-22 13:56:00,"ITM04485,ITM04482",608,Wallet,False,5.0,0
ORD024123,U0695,R0085,Mumbai,2023-11-14 12:07:00,"ITM01580,ITM01587",508,UPI,False,4.0,0
ORD024124,U0267,R0005,Pune,2024-09-29 20:02:00,ITM00087,129,Card,True,,0
ORD024125,U0223,R0349,Delhi,2024-01-29 16:25:00,ITM06398,99,UPI,False,5.0,13
ORD024126,U0931,R0455,Hyderabad,2023-08-29 20:40:00,"ITM08279,ITM08270",148,COD,False,,0
ORD024127,U0496,R0266,Hyderabad,2024-09-03 23:19:00,"ITM04813,ITM04818,ITM04816",227,UPI,False,5.0,0
ORD024128,U0636,R0058,Pune,2023-04-25 20:56:00,"ITM01095,ITM01094,ITM01092",947,UPI,False,4.0,0
ORD024129,U0239,R0150,Delhi,2024-03-22 15:30:00,"ITM02737,ITM02728,ITM02724",597,UPI,False,5.0,0
ORD024130,U0635,R0104,Bangalore,2023-01-08 12:28:00,"ITM01932,ITM01933,ITM01944,ITM01940,ITM01935",1175,Card,True,2.0,0
ORD024131,U0006,R0435,Bangalore,2023-08-02 21:11:00,ITM07930,159,COD,False,5.0,0
ORD024132,U0901,R0328,Bangalore,2023-04-10 15:23:00,"ITM05998,ITM05996",788,UPI,False,4.0,0
ORD024133,U0445,R0334,Surat,2023-08-11 15:22:00,"ITM06103,ITM06102",288,COD,False,,69
ORD024134,U0035,R0305,Kochi,2023-11-21 12:58:00,ITM05553,169,Wallet,True,3.0,0
ORD024135,U0448,R0409,Mumbai,2023-08-20 19:49:00,"ITM07485,ITM07481",578,Card,False,4.0,0
ORD024136,U0870,R0027,Chandigarh,2023-07-06 21:38:00,"ITM00485,ITM00480",238,UPI,False,4.0,0
ORD024137,U0177,R0350,Surat,2023-12-08 08:22:00,ITM06433,189,UPI,False,,0
ORD024138,U0729,R0030,Mumbai,2024-12-13 23:41:00,"ITM00534,ITM00541",168,Wallet,False,5.0,0
ORD024139,U0081,R0049,Delhi,2024-03-25 14:50:00,"ITM00930,ITM00931,ITM00942",297,UPI,False,4.0,18
ORD024140,U0571,R0457,Pune,2024-01-16 09:32:00,"ITM08307,ITM08309",418,COD,False,4.0,0
ORD024141,U0625,R0434,Bangalore,2024-03-09 16:29:00,ITM07913,359,UPI,False,5.0,0
ORD024142,U0918,R0040,Lucknow,2024-11-12 09:40:00,ITM00751,279,COD,False,5.0,0
ORD024143,U0321,R0239,Bangalore,2024-04-30 14:55:00,"ITM04334,ITM04322,ITM04327,ITM04331,ITM04326",755,UPI,False,,0
ORD024144,U0658,R0224,Kochi,2024-04-21 21:43:00,"ITM04035,ITM04040",418,UPI,False,,0
ORD024145,U0473,R0167,Delhi,2024-11-26 12:22:00,"ITM03031,ITM03026",488,UPI,False,5.0,0
ORD024146,U0786,R0016,Chandigarh,2024-09-11 19:04:00,"ITM00287,ITM00293",428,UPI,False,5.0,0
ORD024147,U0603,R0299,Delhi,2024-12-12 08:55:00,"ITM05439,ITM05435,ITM05440",707,UPI,False,,19
ORD024148,U0407,R0134,Chandigarh,2024-08-11 23:26:00,"ITM02466,ITM02467,ITM02453",377,UPI,False,,0
ORD024149,U0118,R0029,Lucknow,2024-12-11 07:46:00,"ITM00522,ITM00515",198,UPI,False,4.0,33
ORD024150,U0534,R0454,Mumbai,2023-07-22 12:13:00,ITM08267,109,UPI,False,5.0,0
ORD024151,U0656,R0421,Surat,2024-04-03 13:29:00,ITM07689,99,Wallet,False,,0
ORD024152,U0975,R0157,Hyderabad,2024-08-25 18:42:00,"ITM02852,ITM02863,ITM02861,ITM02853",956,Card,False,4.0,0
ORD024153,U0172,R0345,Lucknow,2024-02-08 20:23:00,"ITM06329,ITM06327,ITM06332",947,UPI,False,,0
ORD024154,U0526,R0062,Mumbai,2024-04-03 13:19:00,ITM01161,239,Wallet,False,,0
ORD024155,U0696,R0152,Pune,2024-10-03 21:24:00,"ITM02775,ITM02760",258,UPI,False,5.0,0
ORD024156,U0824,R0467,Kochi,2024-02-04 15:53:00,ITM08491,139,COD,False,,0
ORD024157,U0986,R0450,Pune,2024-05-26 09:38:00,"ITM08194,ITM08193",558,Wallet,True,1.0,0
ORD024158,U0182,R0186,Mumbai,2023-04-16 20:39:00,"ITM03361,ITM03365",668,UPI,False,5.0,0
ORD024159,U0069,R0391,Bangalore,2024-01-03 07:01:00,"ITM07181,ITM07174,ITM07175",627,Card,False,4.0,0
ORD024160,U0710,R0047,Kochi,2024-10-28 13:46:00,ITM00884,219,UPI,False,5.0,42
ORD024161,U0605,R0075,Chandigarh,2023-05-08 20:29:00,ITM01404,189,UPI,False,4.0,0
ORD024162,U0740,R0136,Lucknow,2023-06-11 20:05:00,ITM02497,219,Card,False,5.0,0
ORD024163,U0905,R0094,Mumbai,2024-03-12 13:42:00,ITM01747,199,UPI,False,,0
ORD024164,U0376,R0185,Mumbai,2023-03-01 12:22:00,"ITM03345,ITM03341,ITM03338",367,Wallet,False,5.0,0
ORD024165,U0380,R0440,Pune,2024-06-04 21:05:00,"ITM08036,ITM08022",568,COD,False,,27
ORD024166,U0476,R0290,Hyderabad,2024-03-23 21:18:00,"ITM05274,ITM05273",368,Card,False,,0
ORD024167,U0641,R0388,Chandigarh,2023-10-16 22:21:00,ITM07127,199,UPI,False,5.0,0
ORD024168,U0915,R0261,Delhi,2024-02-03 13:03:00,"ITM04727,ITM04728",408,UPI,False,5.0,0
ORD024169,U0837,R0286,Hyderabad,2023-10-08 16:27:00,"ITM05201,ITM05204",158,UPI,False,,0
ORD024170,U0923,R0121,Delhi,2023-01-12 21:33:00,"ITM02232,ITM02237,ITM02234",487,UPI,True,,0
ORD024171,U0561,R0075,Chandigarh,2023-04-17 07:42:00,ITM01404,189,UPI,False,4.0,0
ORD024172,U0669,R0183,Surat,2024-06-24 15:14:00,"ITM03311,ITM03310",548,Card,True,,0
ORD024173,U0015,R0097,Bangalore,2024-02-22 14:56:00,"ITM01800,ITM01797,ITM01794,ITM01801",536,Card,False,4.0,0
ORD024174,U0758,R0139,Surat,2023-10-23 22:40:00,"ITM02540,ITM02546",388,UPI,False,5.0,0
ORD024175,U0770,R0002,Pune,2023-09-07 15:59:00,"ITM00025,ITM00023,ITM00044,ITM00032",576,UPI,False,,0
ORD024176,U0824,R0070,Kochi,2023-10-07 13:33:00,"ITM01314,ITM01301",208,UPI,False,5.0,0
ORD024177,U0066,R0315,Hyderabad,2023-04-15 15:56:00,"ITM05773,ITM05753,ITM05756",617,UPI,False,,0
ORD024178,U0767,R0219,Delhi,2023-02-02 19:11:00,"ITM03937,ITM03941",478,Card,False,4.0,0
ORD024179,U0923,R0236,Delhi,2024-10-11 19:26:00,"ITM04273,ITM04275,ITM04274,ITM04270,ITM04268",635,UPI,False,4.0,0
ORD024180,U0277,R0332,Jaipur,2024-03-23 15:48:00,"ITM06065,ITM06076,ITM06074,ITM06064,ITM06070",545,Card,False,4.0,0
ORD024181,U0457,R0305,Kochi,2023-04-28 20:54:00,"ITM05569,ITM05563,ITM05566,ITM05562",626,Card,False,4.0,0
ORD024182,U0271,R0080,Jaipur,2024-11-07 18:38:00,"ITM01497,ITM01491,ITM01503,ITM01501,ITM01500",475,Card,False,4.0,0
ORD024183,U0920,R0154,Delhi,2024-09-26 13:39:00,"ITM02798,ITM02790",318,Card,False,5.0,0
ORD024184,U0284,R0033,Jaipur,2023-10-16 19:25:00,"ITM00604,ITM00611",208,Card,False,4.0,0
ORD024185,U0844,R0101,Chandigarh,2023-08-12 20:16:00,"ITM01877,ITM01878,ITM01875",477,Wallet,False,,0
ORD024186,U0498,R0267,Hyderabad,2023-10-19 21:21:00,"ITM04831,ITM04833",148,UPI,False,5.0,0
ORD024187,U0528,R0057,Delhi,2024-04-11 18:35:00,ITM01078,169,UPI,False,5.0,0
ORD024188,U0439,R0098,Jaipur,2024-09-20 22:24:00,"ITM01827,ITM01812",438,UPI,False,,0
ORD024189,U0244,R0090,Lucknow,2024-06-20 17:22:00,"ITM01678,ITM01664,ITM01663",317,UPI,False,4.0,0
ORD024190,U0222,R0491,Bangalore,2023-03-21 15:21:00,"ITM08947,ITM08936",258,Card,False,5.0,0
ORD024191,U0724,R0083,Delhi,2023-03-08 14:55:00,ITM01544,129,UPI,False,,0
ORD024192,U0380,R0335,Pune,2023-01-22 20:04:00,"ITM06126,ITM06132",198,COD,False,,0
ORD024193,U0993,R0132,Mumbai,2023-03-22 22:45:00,"ITM02431,ITM02430,ITM02427",1127,Card,True,2.0,0
ORD024194,U0132,R0385,Bangalore,2024-12-03 21:13:00,ITM07063,99,UPI,False,5.0,0
ORD024195,U0555,R0342,Jaipur,2024-09-21 21:21:00,"ITM06272,ITM06253,ITM06270,ITM06265,ITM06262",1855,UPI,False,,0
ORD024196,U0385,R0184,Delhi,2024-11-30 12:47:00,"ITM03333,ITM03323",888,UPI,False,,66
ORD024197,U0475,R0422,Hyderabad,2023-08-25 20:09:00,"ITM07706,ITM07704,ITM07709",467,Card,False,,0
ORD024198,U0968,R0430,Kochi,2023-04-13 21:29:00,"ITM07856,ITM07848",898,UPI,True,1.0,0
ORD024199,U0860,R0240,Surat,2023-10-11 19:52:00,"ITM04346,ITM04340",178,UPI,False,4.0,0
ORD024200,U0841,R0208,Pune,2023-02-10 23:39:00,"ITM03754,ITM03752,ITM03749,ITM03760",516,UPI,False,,0
ORD024201,U0143,R0041,Pune,2023-07-18 21:36:00,"ITM00765,ITM00766,ITM00762,ITM00771",736,UPI,False,,0
ORD024202,U0814,R0139,Surat,2024-05-30 22:05:00,"ITM02537,ITM02533,ITM02540",397,UPI,False,5.0,0
ORD024203,U0400,R0150,Delhi,2023-09-05 16:54:00,"ITM02733,ITM02732",268,Card,True,,0
ORD024204,U0661,R0036,Pune,2024-01-29 07:35:00,ITM00656,349,Card,False,5.0,0
ORD024205,U0509,R0330,Pune,2024-09-25 21:29:00,ITM06032,329,COD,False,,23
ORD024206,U0844,R0134,Chandigarh,2024-09-13 21:30:00,"ITM02453,ITM02465,ITM02466",307,UPI,False,5.0,70
ORD024207,U0747,R0128,Delhi,2024-06-14 12:00:00,"ITM02364,ITM02366,ITM02365,ITM02357,ITM02362",805,Card,False,5.0,52
ORD024208,U0084,R0128,Delhi,2024-02-13 09:08:00,"ITM02366,ITM02357",338,Wallet,False,5.0,0
ORD024209,U0014,R0176,Mumbai,2023-01-09 23:50:00,"ITM03198,ITM03196",418,Card,False,,0
ORD024210,U0359,R0151,Jaipur,2023-03-14 12:59:00,"ITM02753,ITM02748",278,UPI,False,4.0,0
ORD024211,U0650,R0235,Hyderabad,2023-03-06 14:15:00,"ITM04251,ITM04260",718,Card,False,4.0,0
ORD024212,U0820,R0140,Jaipur,2024-07-24 13:16:00,"ITM02571,ITM02557,ITM02567,ITM02569,ITM02570",485,COD,False,,0
ORD024213,U0096,R0011,Bangalore,2023-08-10 18:09:00,ITM00202,179,Wallet,False,5.0,0
ORD024214,U0153,R0029,Lucknow,2024-09-13 12:27:00,ITM00527,309,Card,False,5.0,39
ORD024215,U0668,R0203,Bangalore,2024-12-03 22:46:00,ITM03663,149,UPI,False,5.0,0
ORD024216,U0700,R0495,Hyderabad,2024-02-19 19:46:00,"ITM09011,ITM09001,ITM09012",1047,Card,False,4.0,0
ORD024217,U0951,R0243,Mumbai,2023-07-08 13:14:00,ITM04399,389,Wallet,False,4.0,0
ORD024218,U0220,R0025,Kochi,2023-10-29 15:24:00,ITM00450,49,UPI,False,5.0,0
ORD024219,U0787,R0131,Mumbai,2023-06-16 22:57:00,ITM02413,139,COD,True,1.0,0
ORD024220,U0966,R0154,Delhi,2024-07-31 13:06:00,"ITM02804,ITM02791,ITM02799",397,COD,False,4.0,0
ORD024221,U0908,R0492,Pune,2024-07-26 22:13:00,"ITM08958,ITM08949",518,Wallet,False,4.0,0
ORD024222,U0457,R0302,Kochi,2024-07-10 19:40:00,ITM05508,249,COD,False,5.0,0
ORD024223,U0088,R0314,Kochi,2023-05-13 21:43:00,"ITM05729,ITM05739,ITM05743,ITM05728,ITM05740",845,UPI,False,,0
ORD024224,U0733,R0444,Kochi,2024-12-29 16:20:00,"ITM08109,ITM08107",188,UPI,True,1.0,0
ORD024225,U0595,R0449,Bangalore,2024-03-26 22:41:00,ITM08184,39,UPI,False,4.0,0
ORD024226,U0714,R0323,Delhi,2023-05-29 23:54:00,"ITM05915,ITM05906",318,UPI,False,4.0,0
ORD024227,U0623,R0341,Delhi,2023-12-12 15:10:00,"ITM06238,ITM06234,ITM06244",427,Wallet,True,3.0,0
ORD024228,U0075,R0020,Surat,2023-02-07 08:40:00,"ITM00370,ITM00362",408,UPI,False,5.0,0
ORD024229,U0219,R0395,Mumbai,2023-11-22 12:44:00,ITM07245,149,UPI,False,5.0,80
ORD024230,U0579,R0352,Hyderabad,2024-08-27 15:49:00,"ITM06456,ITM06462,ITM06450",817,UPI,False,5.0,0
ORD024231,U0855,R0228,Bangalore,2024-12-07 23:19:00,"ITM04108,ITM04112,ITM04110,ITM04118,ITM04114",625,Card,False,,0
ORD024232,U0694,R0238,Chandigarh,2023-01-03 20:13:00,"ITM04318,ITM04312",178,UPI,False,5.0,0
ORD024233,U0108,R0093,Delhi,2023-10-03 15:47:00,"ITM01716,ITM01723,ITM01733",1017,Card,False,4.0,0
ORD024234,U0220,R0050,Kochi,2024-02-17 15:22:00,"ITM00959,ITM00949,ITM00964",387,COD,False,4.0,0
ORD024235,U0901,R0122,Bangalore,2024-10-21 15:20:00,ITM02252,159,Card,False,5.0,0
ORD024236,U0130,R0121,Delhi,2023-08-25 09:40:00,"ITM02228,ITM02236,ITM02234",197,Card,False,5.0,0
ORD024237,U0172,R0345,Lucknow,2023-05-09 19:23:00,"ITM06331,ITM06324,ITM06328,ITM06329",1626,UPI,False,,66
ORD024238,U0695,R0243,Mumbai,2023-05-19 13:25:00,ITM04396,49,Wallet,False,4.0,0
ORD024239,U0780,R0482,Pune,2023-03-21 15:53:00,"ITM08787,ITM08772",628,UPI,False,,74
ORD024240,U0488,R0442,Chandigarh,2024-12-13 15:50:00,ITM08059,139,UPI,False,,0
ORD024241,U0755,R0051,Delhi,2024-10-01 21:19:00,"ITM00970,ITM00975,ITM00983,ITM00985",436,COD,False,5.0,0
ORD024242,U0317,R0250,Hyderabad,2024-01-13 09:21:00,ITM04518,29,Card,False,,0
ORD024243,U0871,R0097,Bangalore,2023-01-29 15:20:00,"ITM01794,ITM01796",378,Card,False,5.0,0
ORD024244,U0823,R0104,Bangalore,2024-04-21 23:42:00,"ITM01944,ITM01936,ITM01939,ITM01934",746,UPI,False,5.0,0
ORD024245,U0570,R0301,Bangalore,2024-09-19 12:33:00,"ITM05480,ITM05475,ITM05484",207,UPI,False,5.0,0
ORD024246,U0920,R0049,Delhi,2024-08-07 12:23:00,"ITM00928,ITM00922,ITM00942,ITM00929,ITM00931",595,Wallet,False,,0
ORD024247,U0571,R0230,Pune,2024-10-04 07:16:00,"ITM04155,ITM04145,ITM04141",477,Card,False,5.0,0
ORD024248,U0715,R0420,Jaipur,2023-05-05 16:16:00,"ITM07676,ITM07671",228,UPI,False,5.0,0
ORD024249,U0019,R0196,Pune,2024-06-12 13:59:00,ITM03541,339,UPI,False,5.0,72
ORD024250,U0232,R0438,Chandigarh,2024-12-21 16:30:00,"ITM07985,ITM07997",108,COD,False,5.0,0
ORD024251,U0333,R0411,Delhi,2023-05-04 22:09:00,ITM07510,519,UPI,False,5.0,0
ORD024252,U0282,R0105,Hyderabad,2024-11-29 12:21:00,"ITM01960,ITM01945,ITM01959,ITM01949,ITM01947",2325,UPI,False,,0
ORD024253,U0701,R0032,Bangalore,2024-01-17 23:58:00,"ITM00588,ITM00578,ITM00572,ITM00591",906,UPI,False,,0
ORD024254,U0190,R0169,Pune,2024-01-10 19:01:00,"ITM03073,ITM03069,ITM03063",367,Card,False,,0
ORD024255,U0341,R0466,Mumbai,2023-05-18 10:27:00,"ITM08480,ITM08473",1108,Card,False,5.0,0
ORD024256,U0061,R0186,Mumbai,2024-03-27 22:36:00,"ITM03365,ITM03356,ITM03361",727,Wallet,False,4.0,0
ORD024257,U0597,R0338,Delhi,2024-12-13 23:21:00,ITM06185,79,Card,False,5.0,0
ORD024258,U0036,R0024,Mumbai,2024-12-23 18:43:00,"ITM00431,ITM00429,ITM00423",407,UPI,False,5.0,0
ORD024259,U0718,R0082,Bangalore,2024-09-09 08:14:00,"ITM01535,ITM01529",478,UPI,False,5.0,0
ORD024260,U0661,R0335,Pune,2024-08-05 10:43:00,ITM06123,179,Card,False,5.0,0
ORD024261,U0506,R0075,Chandigarh,2024-03-15 14:29:00,ITM01404,189,UPI,True,,13
ORD024262,U0437,R0441,Lucknow,2023-09-26 20:47:00,"ITM08039,ITM08045",368,UPI,False,5.0,0
ORD024263,U0774,R0299,Delhi,2023-06-20 13:02:00,"ITM05450,ITM05436",238,UPI,False,4.0,32
ORD024264,U0180,R0030,Mumbai,2023-09-09 23:15:00,"ITM00531,ITM00539",158,Card,False,,0
ORD024265,U0445,R0389,Surat,2024-01-22 12:48:00,"ITM07136,ITM07133,ITM07138",457,UPI,True,2.0,76
ORD024266,U0980,R0461,Bangalore,2024-08-15 12:50:00,"ITM08394,ITM08392,ITM08391,ITM08395",666,Card,False,5.0,74
ORD024267,U0736,R0062,Mumbai,2023-10-04 19:22:00,ITM01161,239,COD,False,4.0,0
ORD024268,U0014,R0395,Mumbai,2024-03-08 23:15:00,"ITM07244,ITM07257,ITM07246,ITM07240",676,COD,False,4.0,0
ORD024269,U0582,R0034,Mumbai,2023-03-17 20:12:00,"ITM00633,ITM00628,ITM00631,ITM00622",1036,COD,False,5.0,0
ORD024270,U0242,R0094,Mumbai,2024-12-31 19:20:00,ITM01747,199,COD,False,5.0,0
ORD024271,U0698,R0390,Pune,2023-12-24 10:41:00,ITM07166,89,UPI,False,,0
ORD024272,U0548,R0028,Hyderabad,2023-09-01 12:23:00,"ITM00496,ITM00508,ITM00499",437,Card,False,4.0,0
ORD024273,U0532,R0157,Hyderabad,2024-03-02 23:12:00,"ITM02853,ITM02857,ITM02855",557,COD,False,,45
ORD024274,U0494,R0351,Bangalore,2024-07-30 22:29:00,"ITM06435,ITM06445",338,UPI,True,1.0,0
ORD024275,U0319,R0032,Bangalore,2024-10-26 12:42:00,ITM00574,99,Wallet,False,5.0,0
ORD024276,U0398,R0447,Mumbai,2024-02-19 14:12:00,"ITM08150,ITM08147,ITM08145,ITM08149",846,Card,False,4.0,0
ORD024277,U0938,R0322,Kochi,2024-03-02 12:57:00,"ITM05897,ITM05887",638,UPI,False,5.0,0
ORD024278,U0451,R0112,Jaipur,2024-04-27 20:52:00,"ITM02072,ITM02067",458,UPI,False,5.0,0
ORD024279,U0263,R0476,Kochi,2023-10-23 22:29:00,"ITM08674,ITM08668,ITM08658,ITM08664",676,UPI,False,,0
ORD024280,U0180,R0243,Mumbai,2024-10-31 23:09:00,ITM04398,109,UPI,False,5.0,0
ORD024281,U0290,R0438,Chandigarh,2024-04-13 18:01:00,ITM07999,109,Card,True,1.0,0
ORD024282,U0098,R0271,Hyderabad,2023-10-22 21:48:00,"ITM04909,ITM04905",408,UPI,False,4.0,0
ORD024283,U0059,R0388,Chandigarh,2024-11-11 12:59:00,"ITM07121,ITM07125",298,Card,False,5.0,0
ORD024284,U0317,R0174,Hyderabad,2024-04-20 09:02:00,"ITM03155,ITM03149",398,UPI,False,4.0,0
ORD024285,U0198,R0216,Lucknow,2023-02-27 23:33:00,"ITM03894,ITM03896",188,UPI,True,2.0,0
ORD024286,U0489,R0218,Bangalore,2023-02-20 20:50:00,"ITM03926,ITM03916",538,Card,False,,60
ORD024287,U0968,R0374,Kochi,2024-06-01 21:06:00,"ITM06862,ITM06871,ITM06860,ITM06873,ITM06875",955,UPI,False,5.0,0
ORD024288,U0455,R0136,Lucknow,2024-01-28 23:30:00,"ITM02490,ITM02497",348,UPI,False,,0
ORD024289,U0428,R0280,Pune,2023-05-15 20:39:00,"ITM05071,ITM05065",368,Card,False,,0
ORD024290,U0686,R0234,Mumbai,2024-04-06 20:11:00,ITM04237,249,UPI,False,,0
ORD024291,U0053,R0402,Chandigarh,2024-05-27 12:20:00,"ITM07375,ITM07374,ITM07365,ITM07369",526,UPI,False,,0
ORD024292,U0466,R0091,Hyderabad,2024-06-04 17:02:00,"ITM01684,ITM01685",318,Card,False,,0
ORD024293,U1000,R0052,Surat,2024-05-13 19:27:00,"ITM00988,ITM00995",488,Wallet,False,4.0,0
ORD024294,U0188,R0454,Mumbai,2023-09-17 13:42:00,ITM08258,109,Card,False,5.0,0
ORD024295,U0317,R0282,Hyderabad,2024-07-08 08:19:00,"ITM05121,ITM05103,ITM05115",267,UPI,False,5.0,0
ORD024296,U0634,R0442,Chandigarh,2023-07-31 10:00:00,"ITM08075,ITM08060,ITM08061",297,UPI,False,5.0,0
ORD024297,U0185,R0006,Chandigarh,2024-07-19 20:14:00,"ITM00109,ITM00120",268,UPI,False,5.0,78
ORD024298,U0940,R0131,Mumbai,2024-12-07 20:57:00,"ITM02417,ITM02408",208,UPI,False,5.0,0
ORD024299,U0347,R0242,Bangalore,2023-04-24 20:31:00,"ITM04390,ITM04375",318,UPI,False,,0
ORD024300,U0135,R0334,Surat,2024-09-29 20:41:00,"ITM06103,ITM06109,ITM06102",387,Wallet,False,,0
ORD024301,U0494,R0011,Bangalore,2023-04-07 22:16:00,"ITM00201,ITM00195",408,Wallet,False,5.0,0
ORD024302,U0255,R0030,Mumbai,2023-03-23 19:52:00,"ITM00532,ITM00533",238,Wallet,False,,0
ORD024303,U0625,R0148,Bangalore,2024-04-25 17:06:00,"ITM02702,ITM02689,ITM02692",507,COD,False,,0
ORD024304,U0465,R0052,Surat,2024-01-08 12:14:00,ITM00995,259,COD,False,,14
ORD024305,U0873,R0366,Mumbai,2024-09-22 17:28:00,ITM06726,189,Card,False,5.0,0
ORD024306,U0692,R0023,Surat,2024-09-21 17:34:00,"ITM00418,ITM00404",458,UPI,False,,0
ORD024307,U0711,R0040,Lucknow,2024-02-07 23:01:00,"ITM00755,ITM00741",378,Card,False,4.0,0
ORD024308,U0108,R0178,Delhi,2024-12-16 12:09:00,"ITM03233,ITM03226",238,UPI,False,,0
ORD024309,U0498,R0072,Hyderabad,2023-04-14 20:50:00,ITM01355,279,UPI,False,,0
ORD024310,U0542,R0403,Bangalore,2023-06-02 12:40:00,"ITM07384,ITM07392,ITM07381,ITM07379",606,UPI,False,5.0,0
ORD024311,U0563,R0470,Mumbai,2023-06-28 21:45:00,"ITM08549,ITM08542,ITM08554",387,UPI,False,5.0,0
ORD024312,U0800,R0099,Chandigarh,2023-09-11 19:12:00,"ITM01837,ITM01853",208,Card,False,5.0,0
ORD024313,U0095,R0427,Lucknow,2023-11-13 21:16:00,ITM07794,279,UPI,False,4.0,0
ORD024314,U0652,R0126,Kochi,2024-02-08 21:44:00,"ITM02324,ITM02329,ITM02333",527,UPI,True,2.0,0
ORD024315,U0585,R0377,Hyderabad,2023-01-19 18:36:00,ITM06918,249,UPI,True,3.0,0
ORD024316,U0170,R0173,Chandigarh,2024-09-22 19:08:00,"ITM03127,ITM03119",228,UPI,False,4.0,0
ORD024317,U0037,R0467,Kochi,2023-02-17 21:10:00,"ITM08491,ITM08496,ITM08485,ITM08493",556,UPI,False,5.0,0
ORD024318,U0407,R0108,Chandigarh,2024-11-12 23:26:00,"ITM02004,ITM02005,ITM02008",377,Card,False,,0
ORD024319,U0180,R0459,Mumbai,2023-02-14 23:00:00,"ITM08343,ITM08346,ITM08348,ITM08350",1056,UPI,False,5.0,0
ORD024320,U0824,R0467,Kochi,2024-11-25 14:26:00,"ITM08483,ITM08487,ITM08482",317,UPI,False,5.0,0
ORD024321,U0896,R0312,Hyderabad,2023-06-13 12:47:00,ITM05698,109,UPI,False,4.0,0
ORD024322,U0006,R0300,Bangalore,2024-07-09 20:58:00,"ITM05471,ITM05460",288,COD,False,5.0,0
ORD024323,U0596,R0478,Jaipur,2023-01-26 09:35:00,"ITM08705,ITM08703,ITM08699,ITM08695,ITM08706",695,UPI,False,5.0,73
